"species","plotID","uncertainty","x","y"
"Populus grandidentata Michx.","UNDE_048",0.73,-89.5406516188892,46.2322385099844
"Acer rubrum L.","UNDE_048",0.74,-89.5404010928716,46.2321551400045
"Populus grandidentata Michx.","UNDE_048",0.79,-89.5402189483704,46.2322536393827
"Populus grandidentata Michx.","UNDE_048",0.73,-89.5405949344613,46.2322703413475
"Populus grandidentata Michx.","UNDE_048",0.8,-89.5403400791026,46.2322901493685
"Abies balsamea (L.) Mill.","UNDE_048",0.73,-89.5405965668283,46.2322412935368
"Betula alleghaniensis Britton","UNDE_048",0.74,-89.5405484577561,46.2322092260769
"Abies balsamea (L.) Mill.","UNDE_048",0.74,-89.5404521959546,46.2321606880935
"Abies balsamea (L.) Mill.","UNDE_048",0.74,-89.5404367218532,46.232140334573
"Populus grandidentata Michx.","UNDE_048",0.74,-89.5403796731141,46.2321507609586
"Abies balsamea (L.) Mill.","UNDE_048",0.8,-89.5404238602989,46.2322908941185
"Acer rubrum L.","UNDE_048",0.8,-89.5404088098112,46.2323262987179
"Populus grandidentata Michx.","UNDE_048",0.8,-89.5404512760549,46.2323150175432
"Acer rubrum L.","UNDE_048",0.73,-89.5405817547752,46.2322977866103
"Populus tremuloides Michx.","UNDE_048",0.79,-89.5402802895725,46.2322148847544
"Acer rubrum L.","UNDE_048",0.87,-89.5406672393594,46.2321857568633
"Populus grandidentata Michx.","UNDE_048",0.79,-89.5403127805963,46.2322567484523
"Populus sp.","UNDE_048",0.74,-89.5403607954226,46.232138076514
"Populus grandidentata Michx.","UNDE_048",0.79,-89.5402991858867,46.2322868715522
"Abies balsamea (L.) Mill.","UNDE_048",0.8,-89.5403342820976,46.2323151145743
"Abies balsamea (L.) Mill.","UNDE_048",0.73,-89.5405860297507,46.232294212569
"Betula alleghaniensis Britton","UNDE_048",0.74,-89.5405665720725,46.2322319142397
"Populus grandidentata Michx.","UNDE_048",0.8,-89.5403345596649,46.2322971755447
"Populus grandidentata Michx.","UNDE_048",0.79,-89.5402729510223,46.232262288154
"Abies balsamea (L.) Mill.","UNDE_048",0.87,-89.5406592192453,46.2321561022353
"Abies balsamea (L.) Mill.","UNDE_048",0.77,-89.5402724191301,46.2322322188543
"Ostrya virginiana (Mill.) K. Koch","UNDE_048",0.74,-89.5403475856034,46.2322422584303
"Abies balsamea (L.) Mill.","UNDE_048",0.77,-89.5402844407787,46.2322811299575
"Abies balsamea (L.) Mill.","UNDE_048",0.8,-89.5403041939341,46.232318168847
"Abies balsamea (L.) Mill.","UNDE_048",0.8,-89.5403760518252,46.2322447820238
"Acer saccharum Marshall","UNDE_048",0.79,-89.5403155148672,46.2321393367785
