"species","plotID","uncertainty","x","y"
"Populus tremuloides Michx.","UNDE_043",0.77,-89.5423929111249,46.2340871897993
"Populus tremuloides Michx.","UNDE_043",0.84,-89.5423130449345,46.2341603268363
"Populus tremuloides Michx.","UNDE_043",0.84,-89.5422962982291,46.2341959039614
"Populus tremuloides Michx.","UNDE_043",0.84,-89.5423024706632,46.2341662409952
"Populus tremuloides Michx.","UNDE_043",0.84,-89.5423024706632,46.2341662409952
"Populus tremuloides Michx.","UNDE_043",0.84,-89.5422647913379,46.2342093561989
"Populus tremuloides Michx.","UNDE_043",0.82,-89.5424346470138,46.2341788989245
"Populus tremuloides Michx.","UNDE_043",0.77,-89.5423718024949,46.2340874494592
"Acer rubrum L.","UNDE_043",0.82,-89.5423708587868,46.2342185259743
"Populus tremuloides Michx.","UNDE_043",0.74,-89.5423187632729,46.2340997491928
"Populus tremuloides Michx.","UNDE_043",0.74,-89.5422963096615,46.2341311014965
"Populus tremuloides Michx.","UNDE_043",0.74,-89.5423098745949,46.2340959982631
"Acer rubrum L.","UNDE_043",0.75,-89.5426429583004,46.2343578871836
"Populus tremuloides Michx.","UNDE_043",0.8,-89.5427400296505,46.2343083251944
"Acer rubrum L.","UNDE_043",0.8,-89.5426522078505,46.2342762131335
"Populus tremuloides Michx.","UNDE_043",0.75,-89.5426960728799,46.2343997497337
"Populus tremuloides Michx.","UNDE_043",0.82,-89.5425048074292,46.2343263274974
"Populus tremuloides Michx.","UNDE_043",0.76,-89.5425149761332,46.2343440052852
"Populus tremuloides Michx.","UNDE_043",0.8,-89.5427426398862,46.2343147271783
"Populus tremuloides Michx.","UNDE_043",0.76,-89.5425835814346,46.2343594867298
"Populus tremuloides Michx.","UNDE_043",0.75,-89.5426540523298,46.2343769330685
"Acer saccharum Marshall","UNDE_043",0.75,-89.5426978395646,46.2343623736988
"Prunus serotina Ehrh.","UNDE_043",0.84,-89.5423308892488,46.2341572169312
"Acer rubrum L.","UNDE_043",0.8,-89.5426800872789,46.2343326416864
